id,category,dimension,sentence,emotion
8638,彩电,业务,"送的烤箱还没用,不过,摸着质感很不错",好评
8639,彩电,业务,而且送的东西齐全,好评
8640,彩电,业务,赠送的花洒质量确实很一般,中评
8641,彩电,业务,谢谢商家赠送的刀具,好评
8642,彩电,业务,送的刀具还行,好评
8643,彩电,业务,另刀具是送的,好评
8644,彩电,业务,赠送的烤箱挺喜欢,好评
8645,彩电,业务,就是送的配件太次了,差评
8646,彩电,业务,送的淋浴头不是很好,差评
8647,彩电,业务,但是里面配送的花洒和连接管真的是有点差,差评
8648,彩电,业务,赠送的毛巾也非常漂亮,好评
8649,彩电,业务,就是送的花洒质量不好,差评
8650,彩电,业务,送的刀不错,好评
8651,彩电,业务,就是送的东西不怎么样,差评
8652,彩电,业务,送的刀还可以,好评
8653,彩电,业务,赠送的东西都收到了,好评
8654,彩电,业务,送的烤箱还没发,差评
8655,彩电,业务,就是赠送的电烤箱没有收到,差评
8656,彩电,业务,烤箱送的也快,好评
8657,彩电,业务,就是不知道送的烤箱什么时候能收到,中评
8658,彩电,业务,赠送的美的烤箱也很好,好评
8659,彩电,业务,送的赠品小巧可爱,好评
8660,彩电,业务,送的烤箱也送了,好评
8661,彩电,业务,期待快点把送的烤箱寄给我,好评
8662,彩电,业务,送的礼物还没到,差评
8663,彩电,业务,送的烤箱也好,好评
8664,彩电,业务,送的厚重的礼品,好评
8665,彩电,业务,送的电烤箱也一般,中评
8666,彩电,业务,等待店家送的烤箱哦,好评
8667,彩电,业务,送的烤箱还没用看起来不错的,好评
8668,彩电,业务,送的东西也没有送,差评
8669,彩电,业务,还有礼品送的,好评
8670,彩电,业务,赠送的花洒也不错,好评
8671,彩电,业务,送的烤箱真袖珍,好评
8672,彩电,业务,送的礼品也是美的,好评
8673,彩电,业务,赠送的烤箱看着非常棒,好评
8674,彩电,业务,谢谢店家送的礼品,好评
8675,彩电,业务,送的花洒比较一般,好评
8676,彩电,业务,"送的烤箱也烤红薯了,很好用",好评
8677,彩电,业务,答应的赠品也要及时寄出喔哈哈,好评
8678,彩电,业务,赠送的烤箱也不错,好评
8679,彩电,业务,还是非常感谢送的赠品,好评
8680,彩电,业务,但送的东西不全,差评
8681,彩电,业务,感谢卖家送的美的烤箱,好评
8682,彩电,业务,安装人员说随机配送的配件用不上,差评
8683,彩电,业务,但是没有收到赠送的浴巾和产品发票,差评
8684,彩电,业务,送的浴巾和图片中的差太多了,差评
8685,彩电,业务,就是前面最早买的一台本来赠送的花洒这些没有了,差评
8686,彩电,业务,花洒头也太不讲究了,差评
8687,彩电,业务,赠品品质很好,好评
8688,彩电,业务,送的东西也全,好评
8689,彩电,业务,就是送的花洒不好,差评
8690,彩电,业务,送的花洒一点都不好,差评
8691,彩电,业务,反正他们送的也是塑料的很差劲,差评
8692,彩电,业务,唯一就是送的花洒喷头很小,差评
8693,彩电,业务,就是送的烤箱不知道什么时候发货,中评
8694,彩电,业务,但是送的混水阀不能用,差评
8695,彩电,业务,发票还有赠送的都没有寄过来,好评
8696,彩电,业务,谢谢卖家送的热水壶,好评
8697,彩电,业务,随机送的水阀声音有点大,差评
8698,彩电,业务,说送的烤箱也还没送,差评
8699,彩电,业务,遗憾的是礼品和发票送的时间超长,差评
8700,彩电,业务,就是说好送的烤箱一直没发,差评
8701,彩电,业务,就是送的烤箱还没给发,差评
8702,彩电,业务,送的烤箱还没到,差评
8703,彩电,业务,送的烤箱也非常不错,好评
8704,彩电,业务,送的赠品还没收到,差评
8705,彩电,业务,但是送的东西和描述的不一样,差评
8706,彩电,业务,送的混合阀不好,差评
8707,彩电,业务,谢谢卖家送的烤箱,好评
8708,彩电,业务,卖家该送的送了,好评
8709,彩电,业务,赠品送的太慢慢,差评
8710,彩电,业务,送的礼物和发票还没到,差评
8711,彩电,业务,还有卖家送的礼物,好评
8712,彩电,业务,赠送的礼物一直没有发货,差评
8713,彩电,业务,最后还要谢谢店家送的烤箱,好评
8714,彩电,业务,送的烤箱还行,好评
8715,彩电,业务,送的烤箱也是美的的,好评
8716,彩电,业务,送的烤箱很实用,好评
8717,彩电,业务,送的烤箱也是美美的,好评
8718,彩电,业务,还送的烤箱,好评
8719,彩电,业务,送的烤箱还没收到,差评
8720,彩电,业务,店家随后还送的礼品,好评
8721,彩电,业务,只是送的电烤箱还没有到,差评
8722,彩电,业务,送的烤箱是小迷你型,好评
8723,彩电,业务,另外赠送的烤箱超级棒,好评
8724,彩电,业务,送的美的烤箱也到了,好评
8725,彩电,业务,送的烤箱也很好哦,好评
8726,彩电,业务,赠送的烤箱有点小,中评
8727,彩电,业务,没见送的刀具到,差评
8728,彩电,业务,送的配件质量不好,差评
8729,彩电,业务,送的东西都有,好评
8730,彩电,业务,很满意谢谢送的礼物,好评
8731,彩电,业务,"回家看过才知道是烤箱,真小",差评
8732,彩电,业务,只是还未收到商家送的烤箱,差评
8733,彩电,业务,还有就是送的烤箱还没有发来,差评
8734,彩电,业务,就是卖家答应送的烤箱迟迟还没送到,差评
8735,彩电,业务,送的花洒质量也不好,差评
8736,彩电,业务,就是送的混水阀太鸡肋,差评
8737,彩电,业务,送的赠品也很高档,好评
8738,彩电,业务,送的浴巾也很软,好评
8739,彩电,业务,送的浴巾也超柔软,好评
8740,彩电,业务,只是送的花洒说是质量不好,差评
8741,彩电,业务,就是送的配件太少,差评
8742,彩电,业务,"还有送的烤箱,初学者用刚好",好评
8743,彩电,业务,而且还送的电烤箱,好评
8744,彩电,业务,赠送的烤箱小巧精致,好评
8745,彩电,业务,送的考箱也很不错的,好评
8746,彩电,业务,送的电烤箱也到货了,好评
8747,彩电,业务,赠送的小烤箱也收到了,好评
8748,彩电,业务,竟然收到了赠送的电烤箱,好评
8749,彩电,业务,两个糖糖说送的礼物也送了,好评
8750,彩电,业务,希望店家送的工具箱快递寄出呀,中评
8751,彩电,业务,这一次说好送的烤箱两个礼拜了怎么还没到,差评
8752,彩电,业务,谢谢送的小礼物哦,好评
8753,彩电,业务,厂家送的基本没用,差评
8754,彩电,业务,谢谢卖家送的小礼品,好评
8755,彩电,业务,送的刀具也不错,好评
8756,彩电,业务,而且赠送的电烤箱超喜欢,好评
8757,彩电,业务,送的烤箱冬天可以整烧烤吃,好评
8758,彩电,业务,说送的烤箱毛巾都没送,差评
8759,彩电,业务,送的淋雨头是坏的,差评
8760,彩电,业务,还有就是送的蓬蓬头出水量好小,差评
8761,彩电,业务,送的喷头也可以用,好评
8762,彩电,业务,感谢店家送的电烤箱,好评
8763,彩电,业务,"就是送的淋浴头像是花洒,水喷的太散",中评
8764,彩电,业务,但送的配件感觉质量很一般,中评
8765,彩电,业务,"就是送的花洒,实在太差",差评
8766,彩电,业务,就是这个里面送的喷洒不行,差评
8767,彩电,业务,送的喷头质量一般,中评
8768,彩电,业务,还就是送的东西基本没用,差评
8769,彩电,业务,送的淋浴头档次一般,中评
8770,彩电,业务,主要是送的花洒真心不咋地,差评
8771,彩电,业务,送的配件那些不齐全,差评
8772,彩电,业务,送的水壶和发票也都 收到了,好评
8773,彩电,业务,送的烤箱也很漂亮,好评
8774,彩电,业务,赠送的浴巾质量柔软,好评
8775,彩电,业务,送的烤箱和热水壶都到位非常有诚信,好评
8776,彩电,业务,送的烤箱没收到,差评
8777,彩电,业务,送的烤箱在收货三个星期也收到了,好评
8778,彩电,业务,就是配送的花洒不能用,差评
8779,彩电,业务,谢谢店家送的烤箱,好评
8780,彩电,业务,答应送的烤箱还不发货,差评
8781,彩电,业务,"送的烤箱不是美的的,有点遗憾",中评
8782,彩电,业务,说送的烤箱还没送,差评
8783,彩电,业务,送的电烤箱也很实在,好评
8784,彩电,业务,且配送的混水阀还是坏的,差评
8785,彩电,业务,送的烤箱也只能说因为是送的。小的我想哭,差评
8786,彩电,业务,购买时说好送的烤箱一直没踪影,差评
8787,彩电,业务,送的小烤箱也是大品牌,好评
8788,彩电,业务,发票和烤箱一起到了,好评
8789,彩电,业务,送的烤箱也不错,好评
8790,彩电,业务,送的烤箱也不错烤了几次东西了,好评
8791,彩电,业务,现在又说没送,差评
8792,彩电,业务,送的小烤箱也很不错哦,好评
8793,彩电,业务,送的礼物烤箱说年后才送给我的,差评
8794,彩电,业务,送的烤箱也收到来,好评
8795,彩电,业务,送的烤箱也很棒,好评
8796,彩电,业务,送的烤箱也不错就是烤箱有点小,好评
8797,彩电,业务,送的烤箱也还可以,好评
8798,彩电,业务,送的东西也收到了,好评
8799,彩电,业务,送的烤箱没发,差评
8800,彩电,业务,另外也谢谢客服送的精美烤箱,好评
8801,彩电,业务,送的烤箱是坏的,差评
8802,彩电,业务,就是送的电烤箱还没收到,差评
8803,彩电,业务,就是送的花洒不是很好,差评
8804,彩电,业务,就是送的零件不行,差评
8805,彩电,业务,赠送的小烤箱,好评
8806,彩电,业务,同时谢谢卖家送的电烤箱,好评
8807,彩电,业务,卖家说送的东西安我一样也没见到,差评
8808,彩电,业务,卖家赠送的烤箱淋浴头过了半个多月也不发货,差评
8809,彩电,业务,送的浴巾也挺好的,好评
8810,彩电,业务,送的赠品齐全,好评
8811,彩电,业务,就是这美的电器送的配件都不人性化,差评
8812,彩电,业务,说送的烤箱也送了,好评
8813,彩电,业务,送的刀具挺快的,好评
8814,彩电,业务,说好送的东西都没有送,差评
8815,彩电,业务,感觉送的喷淋头水比较小,中评
8816,彩电,业务,就是送的淋浴头太鸡肋,差评
8817,彩电,业务,告诉送的五件套这么就一条浴巾,差评
8818,彩电,业务,送的白色的浴巾也收到了,好评
8819,彩电,业务,还有送的毛巾很脏,差评
8820,彩电,业务,送的混水阀太垃圾了,差评
8821,彩电,业务,就是送的浴头不好用,差评
8822,彩电,业务,送的花洒比较劣质,差评
8823,彩电,业务,就是送的花洒太小了,差评
8824,彩电,业务,送的东西完全没用,差评
8825,彩电,业务,送的花洒漏水,差评
8826,彩电,业务,就是送的配件有点略次,差评
8827,彩电,业务,就是送的花洒比较小,中评
8828,彩电,业务,送的喷淋出水太小,差评
8829,彩电,业务,送的花洒和混水阀也很好,好评
8830,彩电,业务,就是送的花洒不行,差评
8831,彩电,业务,就是没有赠送的花洒什么的,差评
8832,彩电,业务,送的花洒超级差,差评
8833,彩电,业务,不过送的花洒真的很垃圾,差评
8834,彩电,业务,瑕疵的地方是送的花洒是分开邮寄的,差评
8835,彩电,业务,送的花洒不好用,差评
8836,彩电,业务,值得购买送的刀也可以,好评
8837,彩电,业务,还有送的刀很不错哟,好评
8838,彩电,业务,不过送的淋浴头不好用,差评
8839,彩电,业务,但是赠送的烤箱不是美的的,差评
8840,彩电,业务,送的烤箱也是大牌子,好评
8841,彩电,业务,就是送的烤箱HIA没来,差评
8842,彩电,业务,"就是说送的烤箱,一直没有看见",差评
8843,彩电,业务,送的烤箱和发票还没到,差评
8844,彩电,业务,送的烤箱爸爸说也收到了,好评
8845,彩电,业务,到现在赠送的礼品和发票还没给我送来,差评
8846,彩电,业务,另外赠送的烤箱和发票还没收到,差评
8847,彩电,业务,不过送的花洒不太好,差评
8848,彩电,业务,但说要送的烤箱迟迟没有到,差评
8849,彩电,业务,就是送的烤箱不知道啥牌子,差评
8850,彩电,业务,送的烤箱速度挺快的,好评
8851,彩电,业务,送的微波炉也好用,好评
8852,彩电,业务,"聚划算上明标着前50名要送的东西,都不承认不送",差评
8853,彩电,业务,赠送的烤箱很好用,好评
8854,彩电,业务,还有送的电烤箱,好评
8855,彩电,业务,就等赠送的烤箱了,好评
8856,彩电,业务,送的塑料淋雨不太好,差评
8857,彩电,业务,就是送的电烤箱坏了,差评
8858,彩电,业务,答应赠送的烤箱也如约而至,好评
8859,彩电,业务,就是送的赠品电烤箱是坏的不通电,差评
8860,彩电,业务,送的赠品也不错,好评
8861,彩电,业务,特别是加送的礼品,好评
8862,彩电,业务,送的烤箱比较小还没有用,中评
8863,彩电,业务,送的烤箱也好用,好评
8864,彩电,业务,送的烤箱还没有到啊,差评
8865,彩电,业务,但是送的小烤箱还不错,好评
8866,彩电,业务,但商家送的烤箱是意外收获,好评
8867,彩电,业务,但是送的充电宝不错,好评
8868,彩电,业务,卖家送的赠品烤箱也收到了,好评
8869,彩电,业务,还送的小礼物不错,好评
8870,彩电,业务,而且还送了一个电烤箱,好评
8871,彩电,业务,大家买的时候赠品别再选吹风机了,差评
8872,彩电,业务,卖家还送了赠品哦,好评
8873,彩电,业务,送了烤箱和热水壶,好评
8874,彩电,业务,还有赠品烤箱,好评
8875,彩电,业务,还有赠品哦,好评
8876,彩电,业务,又送了烤箱,好评
8877,彩电,业务,老板还送了小礼品,好评
8878,彩电,业务,今天还送了浴巾,好评
8879,彩电,业务,"说好的送浴巾,现在还没收到",差评
8880,彩电,业务,还送了烤箱哦,好评
8881,彩电,业务,竟然还有赠品哈哈哈,好评
8882,彩电,业务,还没送浴巾,差评
8883,彩电,业务,还送了赠品水壶,好评
8884,彩电,业务,送的赠品也很好,好评
8885,彩电,业务,送浴巾可是没送,差评
8886,彩电,业务,店家网购上送浴巾一块等了快2O天了都没有,差评
8887,彩电,业务,送的烤箱很好用,好评
8888,彩电,业务,烤箱虽然是赠品不错,好评
8889,彩电,业务,送了烤箱还没用呢,好评
8890,彩电,业务,烤箱很好用,好评
8891,彩电,业务,卖家不仅送了赠品,好评
8892,彩电,业务,店家还送了小礼品,好评
8893,彩电,业务,还有赠品烤箱也到了,好评
8894,彩电,业务,收货了一个多星期了却没有赠品,差评
8895,彩电,业务,卖家还给送了赠品,好评
8896,彩电,业务,还送了浴巾套盒,好评
8897,彩电,业务,收货时没赠送赠品,差评
8898,彩电,业务,说好的送浴巾和三年质宝金卡怎么一样也没送到,差评
8899,彩电,业务,"说好双12有赠品的,售后也没说",差评
8900,彩电,业务,"他们在店里买的有赠品,这个没有",差评
8901,彩电,业务,"卖家说还有赠品,但是还没收到",差评
8902,彩电,业务,另外赠品也收到了,好评
8903,彩电,业务,而且还给我送了烤箱,好评
8904,彩电,业务,还送烤箱很实用,好评
8905,彩电,业务,等确认收货的时候又说买的没有赠品,差评
8906,彩电,业务,还送了小礼品感谢,好评
8907,彩电,业务,"送了烤箱今天到的,小了点,还可以",中评
8908,彩电,业务,卖家说还有赠品再补发,好评
8909,彩电,业务,"送的烤箱也到了,真的很迷你",好评
8910,彩电,业务,店家还送了个烤箱,好评
8911,彩电,业务,赠品收到,好评
8912,彩电,业务,还送烤箱了,好评
8913,彩电,业务,赠品收到了,好评
8914,彩电,业务,还有赠品赠品,好评
8915,彩电,业务,谢谢卖家还送了礼物,好评
8916,彩电,业务,松德礼物也不错,好评
8917,彩电,业务,还赠送了浴巾不错,好评
8918,彩电,业务,但是机子送来就没有赠品,差评
8919,彩电,业务,说的送浴巾没有送给我,差评
8920,彩电,业务,谢谢老板的礼物,好评
8921,彩电,业务,拍的时候明明有赠品的,差评
8922,彩电,业务,"说好有送浴巾的,到货时却没有",好评
8923,彩电,业务,送的浴巾也很好,好评
8924,彩电,业务,结果到货无赠品,差评
8925,彩电,业务,店家还给送了烤箱,好评
8926,彩电,业务,双十一说是有赠品也没有,差评
8927,彩电,业务,赠送的淋浴蓬头和混水阀也很不错,好评
8928,彩电,业务,这大苏宁说送的赠品也没,差评
8929,彩电,业务,很惊喜还送了小礼品,好评
8930,彩电,业务,还有赠品电热水壶,好评
8931,彩电,业务,店家说还有礼物送,好评
8932,彩电,业务,还有赠品在哪里,差评
8933,彩电,业务,还送了个烤箱谢谢,好评
8934,彩电,业务,写着有赠品结果什么都没有,差评
8935,彩电,业务,卖家还送了烤箱哦,好评
8936,彩电,业务,还有不是说有赠品或返现的呢,差评
8937,彩电,业务,我以为送浴巾呢 结果什么也没有,差评
8938,彩电,业务,"但是赠品嘛,有了就已经不错啦",好评
8939,彩电,业务,"据说有赠品,好像到现在都没见到",差评
8940,彩电,业务,"看订单有赠品一条毛巾和刀具7件套,打开包装一看只有一毛巾,没有刀具了",差评
8941,彩电,业务,还有赠品相送,好评
8942,彩电,业务,还有赠品质量也很好,好评
8943,彩电,业务,还送了电热水壶,好评
8944,彩电,业务,"买的时候明明写的是下单就送赠品,收到货后就成达成好评要求才送赠品",差评
8945,彩电,业务,"搞活动的时候说是有赠品,但实际不发出的",差评
8946,彩电,业务,"购买的时候大图标明只要购买就送浴巾,结果最后成了前两百名才有",差评
8947,彩电,业务,但是京东下单时说好送浴巾的也没有,差评
8948,彩电,业务,宝贝的赠品也都有,好评
8949,彩电,业务,买家又送了毛巾礼盒,好评
8950,彩电,业务,亲亲也送了烤箱,好评
8951,彩电,业务,送了水壶,好评
8952,彩电,业务,还送了个烤箱真划算,好评
8953,彩电,业务,店家还送了赠品,好评
8954,彩电,业务,送浴巾不错不错,好评
8955,彩电,业务,还有赠品也到了,好评
8956,彩电,业务,就是前200名返现还有赠品还没给,差评
8957,彩电,业务,"不是说有礼品送,怎么到_在还没见到",差评
8958,彩电,业务,"买的时候说有礼品送,等买了装好了才发现什么也没有",差评
8959,彩电,业务,就是不知道所谓的前100还是200付款的有送浴巾怎么没有,差评
8960,彩电,业务,送来时赠品也没有,差评
8961,彩电,业务,说是送浴巾结果就是快递就是不给送,差评
8962,彩电,业务,送的东西也不错哟,好评
8963,彩电,业务,还送烤箱呢,好评
8964,彩电,业务,不过史密斯的赠品刀具真是不错,好评
8965,彩电,业务,送的电烤箱也很好用,好评
8966,彩电,业务,就是我的赠品怎么还没到,差评
8967,彩电,业务,还送了礼物很开心,好评
8968,彩电,业务,而且还送了赠品一个烤箱,好评
8969,彩电,业务,卖家有礼品送,好评
8970,彩电,业务,京东帮的配送点还送了礼物,好评
8971,彩电,业务,送的东西也不好,差评
8972,彩电,业务,这次购买4台就是没有送礼品太抠门了,差评
8973,彩电,业务,说好的赠品没有,差评
8974,彩电,业务,只是后来送的赠品是坏的,差评
8975,彩电,业务,说好的赠品呢苏宁太没信用了,差评
8976,彩电,业务,就是配送的混水阀部能用,差评
8977,彩电,业务,就是随机送的淋浴花洒太不够给力,差评
8978,彩电,业务,"买热水器送的,浴巾很好",好评
8979,彩电,业务,送的浴巾也收到了,好评
8980,彩电,业务,送的大浴巾质量好谢谢,好评
8981,彩电,业务,赠送的还多,好评
8982,彩电,业务,厂家送的你就当没有好了,差评
8983,彩电,业务,就是送的那水管质量太差了,差评
8984,彩电,业务,赠送的毛巾是脏的,差评
8985,彩电,业务,送的配件又太垃圾,差评
8986,彩电,业务,不过呢赠送的混水阀绝对是差评,差评
8987,彩电,业务,但没有浴巾等赠送的,差评
8988,彩电,业务,说送的东西还没收到,差评
8989,彩电,业务,就是配送的花洒不好用,差评
8990,彩电,业务,就是送的花洒有时候会漏水,差评
8991,彩电,业务,但是送的花洒水很小,差评
8992,彩电,业务,随机送的附件也实用,好评
8993,彩电,业务,就是送的水壶是坏的,差评
8994,彩电,业务,送的浴巾简直不能用,差评
8995,彩电,业务,送的电水壶也不错,好评
8996,彩电,业务,也感谢卖家送的烤箱,好评
8997,彩电,业务,谢谢老板送的赠品,好评
8998,彩电,业务,就是送的东西少点,差评
8999,彩电,业务,送的配件也很好用,好评
9000,彩电,业务,热水器收到后第二天收到了赠送的烤箱,好评
9001,彩电,业务,家人说送的烤箱有点小,差评
9002,彩电,业务,送的赠品也十分给力,好评
9003,彩电,业务,谢谢亲送的礼品,好评
9004,彩电,业务,老板承诺送的热水壶也没有收到,差评
9005,彩电,业务,唯一的缺点就是送的毛巾太差了,差评
9006,彩电,业务,赠送的烤箱真不错呢,好评
9007,彩电,业务,送的烤箱好像也不错,好评
9008,彩电,业务,送的东西也很实用,好评
9009,彩电,业务,送的小烤箱虽然有些迷你但给孩子烤个鸡翅什么的也OK啦,好评
9010,彩电,业务,送的烤箱是美的的当天就烤翅了,好评
9011,彩电,业务,赠送的烤箱也很给力,好评
9012,彩电,业务,送的赠品和发票也很快就到了,好评
9013,彩电,业务,只是上面说送的工具箱没有送,差评
9014,彩电,业务,送的扫地机也不错,好评
9015,彩电,业务,送的赠品很喜欢,好评
9016,彩电,业务,师傅告知配送的花洒是垃圾不用也罢,差评
9017,彩电,业务,就是送的烤箱小了的,差评
9018,彩电,业务,送的烤箱收到了,好评
9019,彩电,业务,送的赠品也非常好用,好评
9020,彩电,业务,送的花洒跟管子直接没法用,差评
9021,彩电,业务,感谢卖家送的东西,好评
9022,彩电,业务,就是送的混水阀和花洒太一般了,中评
9023,彩电,业务,送的小烤箱倒是很好用,好评
9024,彩电,业务,但说好的赠品呢,差评
9025,彩电,业务,赠品没寄过来,差评
9026,彩电,业务,并有赠品,好评
9027,彩电,业务,"师傅说这款有赠品,可是没收到",差评
9028,彩电,业务,开始说的有赠品也没了,差评
9029,彩电,业务,就是说好的赠品呢,差评
9030,彩电,业务,不是说有赠品吗,差评
9031,彩电,业务,京东承诺送浴巾事后反悔,差评
9032,彩电,业务,就是没有送浴巾,差评
9033,彩电,业务,"打电话告诉我有赠品,干嘛我到店里说没有呢",差评
9034,彩电,业务,购买后送货安装后说是没有赠品,差评
9035,彩电,业务,怎么那个单子上写的送浴巾  但是没有送啊,差评
9036,彩电,业务,"说好的送浴巾,安装都一个多月了,也没见送",差评
9037,彩电,业务,说好的赠品未发,差评
9038,彩电,业务,"会送浴巾,但是一直没有送过",差评
9039,彩电,业务,但是承诺送的浴巾到现在没有寄送,差评
9040,彩电,业务,说好的浴巾呢,差评
9041,彩电,业务,但是货送到了却没有浴巾,差评
9042,彩电,业务,就是下单时不是说有赠品吗,差评
9043,彩电,业务,"本来有礼品送的,到最后又说没了",差评
9044,彩电,业务,"买之前有赠品,买之后就不认账了",差评
9045,彩电,业务,怎么没有赠品,差评
9046,彩电,业务,不是说有赠品的吗,差评
9047,彩电,业务,说好的送浴巾没给,差评
9048,彩电,业务,"不是送浴巾嘛,咋没见",差评
9049,彩电,业务,还有就是没有送浴巾,差评
9050,彩电,业务,送的东西怎么还没到,差评
9051,彩电,业务,结果连个低档毛巾都没看到,差评
9052,彩电,业务,说赠品是水壶结果来了个坏的,差评
9053,彩电,业务,只是送来的赠品不太好,差评
9054,彩电,业务,但商家赠送的热水壶实在太次,差评
9055,彩电,业务,送的礼物电烤箱坏的,差评
9056,彩电,业务,就是说的送风扇没送,差评
9057,彩电,业务,但赠品很差基本上没有什么用,差评
9058,彩电,业务,东西还是可以的送的浴巾质量真心不咋地,差评
9059,彩电,业务,没有送礼品,差评
9060,彩电,业务,可是赠品是坏的,差评
9061,彩电,业务,只是赠品双立人的刀还木有收到,差评
9062,彩电,业务,指定送的东西也没有,差评
9063,彩电,业务,说好的赠送的浴巾却没有,差评
9064,彩电,业务,说好的送浴巾呢,差评
9065,彩电,业务,赠送的淋浴蓬头质量比较差,差评
9066,彩电,业务,送到电烤箱太差劲了,差评
9067,彩电,业务,不过送的东西不怎么好,差评
9068,彩电,业务,只是说好送的毛巾也没人给,差评
9069,彩电,业务,"说送浴巾呢,没见到哦",差评
9070,彩电,业务,答应的赠品浴巾没给,差评
9071,彩电,业务,送的浴巾也没见到,差评
9072,彩电,业务,说好的赠品没有发过来,差评
9073,彩电,业务,赠品差了点,差评
9074,彩电,业务,"说是送车载充电器,但是收货时没有",差评
9075,彩电,业务,送的配件质量较差,差评
9076,彩电,业务,送的东西真心不好,差评
9077,彩电,业务,送的刀具是质量一般,中评
9078,彩电,业务,说好的赠品也一直没见影子,差评
9079,彩电,业务,没有给浴巾,差评
9080,彩电,业务,说好的浴巾没有给,差评
9081,彩电,业务,就是赠送的浴巾还没有赠送,差评
9082,彩电,业务,因该有毛巾和喷头二选一的都没有,差评
9083,彩电,业务,只是配送的花洒和管质量太差,差评
9084,彩电,业务,赠我的红券在哪里,差评
9085,彩电,业务,就是赠品是坏的,差评
9086,彩电,业务,可是说好的赠品呢,差评
9087,彩电,业务,但说好的赠品没有呀,差评
9088,彩电,业务,就是说好的赠品没有给,差评
9089,彩电,业务,到货没有说好的赠品,差评
9090,彩电,业务,没有色差,好评
9091,彩电,业务,宝贝和描述的一样,好评
9092,彩电,业务,和描述的一样,好评
9093,彩电,业务,与描述的一样哦,好评
9094,彩电,业务,和商家描述一样,好评
9095,彩电,业务,商品跟卖家描述一致,好评
9096,彩电,业务,功能与描述相符,好评
9097,彩电,业务,与卖家描述一致,好评
9098,彩电,业务,和卖家描述一致,好评
9099,彩电,业务,东西和图片一样,好评
9100,彩电,业务,和卖家描述的一样,好评
9101,彩电,业务,和店家描述的一样,好评
9102,彩电,业务,和卖家描述的一样好,好评
9103,彩电,业务,跟描述的一样,好评
9104,彩电,业务,很卖家描述的一样,好评
9105,彩电,业务,跟卖家描述的一致,好评
9106,彩电,业务,和卖家描述的一致,好评
9107,彩电,业务,宝贝与描述一样,好评
9108,彩电,业务,质量和描述一样的,好评
9109,彩电,业务,实物和图片是一样的,好评
9110,彩电,业务,与描述一致,好评
9111,彩电,业务,与卖家描述的一样,好评
9112,彩电,业务,和图片一样,好评
9113,彩电,业务,与描述相符,好评
9114,彩电,业务,与卖家描述的一致,好评
9115,彩电,业务,热水器和买家描述一样,好评
9116,彩电,业务,宝贝质量和描述的一样好,好评
9117,彩电,业务,和描述一样,好评
9118,彩电,业务,外观和图片一样,好评
9119,彩电,业务,和图片描述的一样,好评
9120,彩电,业务,宝贝和卖家描述的一样,好评
9121,彩电,业务,和卖家描述的都一致,好评
9122,彩电,业务,和描述的一致,好评
9123,彩电,业务,宝贝和描述一样,好评
9124,彩电,业务,宝贝和店家描述的一样,好评
9125,彩电,业务,东西和卖家描述的一样,好评
9126,彩电,业务,东西和描述的一样,好评
9127,彩电,业务,跟店家描述的一样,好评
9128,彩电,业务,跟店家描述的一样是正品,好评
9129,彩电,业务,跟店家描述的一样好,好评
9130,彩电,业务,跟店主描述的一样,好评
9131,彩电,业务,跟介绍的一样,好评
9132,彩电,业务,货品跟介绍的一样,好评
9133,彩电,业务,跟卖家描述的一模一样,好评
9134,彩电,业务,质量跟卖家描述的一样,好评
9135,彩电,业务,产品跟卖家描述的一样,好评
9136,彩电,业务,宝贝跟卖家描述的一样,好评
9137,彩电,业务,打开很惊喜跟卖家描述的一样,好评
9138,彩电,业务,跟卖家描述的一样好,好评
9139,彩电,业务,宝贝跟卖家描述一样,好评
9140,彩电,业务,跟卖家描述的一样赞一个,好评
9141,彩电,业务,实物跟卖家描述一样,好评
9142,彩电,业务,不错跟卖家描述一样,好评
9143,彩电,业务,跟卖家描述一致,好评
9144,彩电,业务,宝贝跟描述的一样,好评
9145,彩电,业务,宝贝很好跟描述的一样,好评
9146,彩电,业务,功能跟描述的一样,好评
9147,彩电,业务,宝贝跟描述的一样好,好评
9148,彩电,业务,产品跟描述的一样,好评
9149,彩电,业务,东西很好跟描述的一样,好评
9150,彩电,业务,热水器跟描述的一样,好评
9151,彩电,业务,商品跟描述的一样,好评
9152,彩电,业务,跟描述的一样好,好评
9153,彩电,业务,款式跟描述的一样,好评
9154,彩电,业务,跟描述相符,好评
9155,彩电,业务,跟描述一致,好评
9156,彩电,业务,基本跟描述一致,好评
9157,彩电,业务,图片介绍跟实物相符,好评
9158,彩电,业务,宝贝跟图片上的一样,好评
9159,彩电,业务,热水器跟图片上的一样,好评
9160,彩电,业务,颜色也跟图片上的一样,好评
9161,彩电,业务,跟图片上的一样,好评
9162,彩电,业务,热水器样子跟图片上的一样,好评
9163,彩电,业务,跟图片上一样没有色差,好评
9164,彩电,业务,跟图片上一样,好评
9165,彩电,业务,跟图片一样,好评
9166,彩电,业务,东西跟图片一样,好评
9167,彩电,业务,跟图片一样的,好评
9168,彩电,业务,跟图片一样式的,好评
9169,彩电,业务,热水器跟图片一样,好评
9170,彩电,业务,跟图片一样很漂亮,好评
9171,彩电,业务,和店家描述的一模一样,好评
9172,彩电,业务,产品和店家描述的一样,好评
9173,彩电,业务,和店家描述的一样很喜欢,好评
9174,彩电,业务,和店家描述的一样好,好评
