id,category,dimension,sentence,emotion
12040,彩电,平台,包装很仔细没有一点破损，满意,好评
12041,彩电,平台,包装很扎实,好评
12042,彩电,平台,包装很扎实，,好评
12043,彩电,平台,"包装很正规,严实、安全",好评
12044,彩电,平台,"包装很专业,发货快,物流也快",好评
12045,彩电,平台,包装结实,好评
12046,彩电,平台,包装结实,好评
12047,彩电,平台,包装结实，完美无损,好评
12048,彩电,平台,包装挺好,好评
12049,彩电,平台,包装挺好,好评
12050,彩电,平台,"包装挺结实,发货很快",好评
12051,彩电,平台,"包装完好,发货很快,物流也很给力",好评
12052,彩电,平台,"包装完好,快递不错",好评
12053,彩电,平台,"包装完好,快递不错",好评
12054,彩电,平台,包装完好无损,好评
12055,彩电,平台,包装完整,好评
12056,彩电,平台,"包装完整细致,正品无疑",好评
12057,彩电,平台,包装严谨,好评
12058,彩电,平台,包装严实,好评
12059,彩电,平台,包装严实,好评
12060,彩电,平台,包装严实,好评
12061,彩电,平台,"包装严实,很不错",好评
12062,彩电,平台,"包装严实,物流很快。",好评
12063,彩电,平台,"包装严实,做工精细",好评
12064,彩电,平台,包装严实很精美,好评
12065,彩电,平台,包装也不错,好评
12066,彩电,平台,包装也很到位!,好评
12067,彩电,平台,包装也很好,好评
12068,彩电,平台,包装也很好，物流快,好评
12069,彩电,平台,包装也很好.物流也很给力哦,好评
12070,彩电,平台,包装也很精细,好评
12071,彩电,平台,包装也很严密,好评
12072,彩电,平台,"包装也是商场包装,满意",好评
12073,彩电,平台,包装也严实,好评
12074,彩电,平台,包装仔细,好评
12075,彩电,平台,宝贝到货了哦  物流特别快,好评
12076,彩电,平台,宝贝发货很快,好评
12077,彩电,平台,宝贝发货速度快,好评
12078,彩电,平台,发货速度快!满意好评!,好评
12079,彩电,平台,宝贝来的特别快,好评
12080,彩电,平台,"宝贝收到啦,发货很快哦",好评
12081,彩电,平台,"宝贝收到啦,物流很快",好评
12082,彩电,平台,宝贝收到了 物流快 包装好,好评
12083,彩电,平台,"宝贝收到了,包装的很好",好评
12084,彩电,平台,"宝贝收到了,包装的很好,物流也很快",好评
12085,彩电,平台,"宝贝收到了,包装很细心",好评
12086,彩电,平台,",包装完整没有破损,物流很快",好评
12087,彩电,平台,"宝贝收到了,快递给力,包装完好无损",好评
12088,彩电,平台,"宝贝收到了,没有破损,包装的很好,物流很给力",好评
12089,彩电,平台,"宝贝收到了,物流给力",好评
12090,彩电,平台,"宝贝收到了,物流很给力",好评
12091,彩电,平台,"宝贝收到了,物流很快",好评
12092,彩电,平台,"宝贝收到了哦,包装的很好",好评
12093,彩电,平台,宝贝完好的收到了,好评
12094,彩电,平台,宝贝完好无损,好评
12095,彩电,平台,宝贝完好无损收到,好评
12096,彩电,平台,"宝贝已到货,物流挺快",好评
12097,彩电,平台,"不错到货很快,送货员态度也很好",好评
12098,彩电,平台,不过老板包装很严实，没有什么损坏，,好评
12099,彩电,平台,不过物流很快哦!,好评
12100,彩电,平台,产品包装精美、完好,好评
12101,彩电,平台,超给力!送货很快,好评
12102,彩电,平台,但发货有点慢,中评
12103,彩电,平台,但老板还是很快发货了,好评
12104,彩电,平台,"但是发货快,包装好。",好评
12105,彩电,平台,但是送货快,好评
12106,彩电,平台,但物流第二天就到了,好评
12107,彩电,平台,到货非常快,好评
12108,彩电,平台,到货很快,好评
12109,彩电,平台,"到货很快,包装的很好",好评
12110,彩电,平台,到货快 安装快,好评
12111,彩电,平台,到货速度非常快,好评
12112,彩电,平台,到货速度很快,好评
12113,彩电,平台,到货速度快(拍后第3天),好评
12114,彩电,平台,到货挺快,好评
12115,彩电,平台,到货也很及时,好评
12116,彩电,平台,"到货也挺快的,",好评
12117,彩电,平台,第二天就收到货物了 神速,好评
12118,彩电,平台,"第二天一早就送到了,实在是神速",好评
12119,彩电,平台,第物流很快，可以直接送到老家。,好评
12120,彩电,平台,"第一次尝试货到付款,值得购买",好评
12122,彩电,平台,店家发货和物流也很给力,好评
12123,彩电,平台,店家发货很快,好评
12124,彩电,平台,"店家发货很快,打了售后服务电话、工作人员很快就来了",好评
12125,彩电,平台,"店家发货很快,态度也很好。",好评
12126,彩电,平台,店家发货快,好评
12127,彩电,平台,"店家发货快,物流也很给力",好评
12128,彩电,平台,店家发货速度很快,好评
12129,彩电,平台,店家发货速度很快哦 ,好评
12130,彩电,平台,店家发货也很快,好评
12131,彩电,平台,店主发货很快,好评
12132,彩电,平台,"东东收到,发货快,包装好",好评
12133,彩电,平台,东西包裹的很严实,好评
12134,彩电,平台,东西包装得很好，没有破损,好评
12135,彩电,平台,东西包装仔细 物流很快 ,好评
12136,彩电,平台,东西发货挺快的，包装也不错,好评
12137,彩电,平台,就是物流太差了,差评
12138,彩电,平台,"东西没收到物流却显示已签收,黑D%",差评
12139,彩电,平台,东西收到了 没有损坏,好评
12140,彩电,平台,东西收到了!物流速度快,好评
12141,彩电,平台,"东西收到了,包装很完整",好评
12142,彩电,平台,"东西收到了,包装严实",好评
12143,彩电,平台,而且发货超级快,好评
12144,彩电,平台,而且发货速度也很快,好评
12145,彩电,平台,"而且发货也很快,给力。",好评
12146,彩电,平台,而且货到付款很方便,好评
12147,彩电,平台,而且卖家发货速度快,好评
12148,彩电,平台,而且送来时包装的很好，没损坏,好评
12149,彩电,平台,"发货,物流速度快",好评
12150,彩电,平台,发货、物流都很快,好评
12151,彩电,平台,发货/物流速度快,好评
12152,彩电,平台,"发货安装很迅速,而且态度也不错",好评
12153,彩电,平台,发货超快。,好评
12154,彩电,平台,发货都很快,好评
12155,彩电,平台,发货非常的效率,好评
12156,彩电,平台,发货非常快,好评
12157,彩电,平台,"发货非常快,包装齐全",好评
12158,彩电,平台,发货还算快,好评
12159,彩电,平台,发货好快,好评
12160,彩电,平台,发货好快!,好评
12161,彩电,平台,发货和快递都很快,好评
12162,彩电,平台,发货和物流都很快,好评
12163,彩电,平台,发货和物流都相当快,好评
12164,彩电,平台,"发货很给力,很快就收到了",好评
12165,彩电,平台,发货很好 物流很赞,好评
12166,彩电,平台,发货很及时,好评
12167,彩电,平台,"发货很及时,物流快",好评
12168,彩电,平台,发货很快,好评
12169,彩电,平台,发货很快,好评
12170,彩电,平台,发货很快,好评
12171,彩电,平台,发货很快,好评
12172,彩电,平台,发货很快,好评
12173,彩电,平台,发货很快 包装也很仔细 ,好评
12174,彩电,平台,"发货很快,",好评
12175,彩电,平台,"发货很快,包装的非常得好",好评
12176,彩电,平台,发货很快，包装的也不错,好评
12177,彩电,平台,"发货很快,包装完好",好评
12178,彩电,平台,"发货很快,包装也很结实",好评
12179,彩电,平台,发货很快，包装也很仔细,好评
12180,彩电,平台,发货很快，二三天就到了,好评
12181,彩电,平台,"发货很快,快递也快,第二天就到了",好评
12182,彩电,平台,"发货很快,顺丰就是不一样,隔天就到了",好评
12183,彩电,平台,发货很快，物流业很给力,好评
12184,彩电,平台,发货很快,好评
12185,彩电,平台,发货很快啊,好评
12186,彩电,平台,发货很快的,好评
12187,彩电,平台,发货很快就到了,好评
12188,彩电,平台,发货很快哦,好评
12189,彩电,平台,发货很快四天就到了,好评
12190,彩电,平台,发货很快物流很给力,好评
12191,彩电,平台,发货很快呀,好评
12192,彩电,平台,发货很速度。,好评
12193,彩电,平台,发货很迅速,好评
12194,彩电,平台,发货及时,好评
12195,彩电,平台,发货及时，包装好，很满意,好评
12196,彩电,平台,"发货及时,包装完好~",好评
12197,彩电,平台,"发货及时,快递给力",好评
12198,彩电,平台,"发货及时,物流快没说的",好评
12199,彩电,平台,"发货及时,物流也算快",好评
12200,彩电,平台,发货及物流速度快,好评
12201,彩电,平台,发货快,好评
12202,彩电,平台,发货快,好评
12203,彩电,平台,发货快,好评
12204,彩电,平台,发货快,好评
12205,彩电,平台,发货快 包装完好,好评
12206,彩电,平台,发货快 服务好,好评
12207,彩电,平台,"发货快,包装好",好评
12208,彩电,平台,"发货快,包装完好",好评
12209,彩电,平台,"发货快,包装完好",好评
12210,彩电,平台,发货快，包装也好，仔细,好评
12211,彩电,平台,发货快，好评,好评
12212,彩电,平台,"发货快,物流超给力啊",好评
12213,彩电,平台,"发货快,物流快",好评
12214,彩电,平台,"发货快,物流也快",好评
12215,彩电,平台,发货快，赞！,好评
12216,彩电,平台,发货快挺满意的赞一个,好评
12217,彩电,平台,发货神速,好评
12218,彩电,平台,发货神速啊,好评
12219,彩电,平台,发货神速啊!值得信赖,好评
12220,彩电,平台,发货送货都非常快!包装很精致,好评
12221,彩电,平台,发货速度,好评
12222,彩电,平台,发货速度超给力的。,好评
12223,彩电,平台,发货速度超快,好评
12224,彩电,平台,发货速度都挺好的,好评
12225,彩电,平台,发货速度非常快,好评
12226,彩电,平台,"发货速度非常快,,快递也挺快",好评
12227,彩电,平台,"发货速度非常快,包装非常仔细、严实",好评
12228,彩电,平台,发货速度还很快,好评
12229,彩电,平台,发货速度还是很快的，中通给力。,好评
12230,彩电,平台,"发货速度好快,中午就收到了",好评
12231,彩电,平台,发货速度很给力,好评
12232,彩电,平台,发货速度很块,好评
12233,彩电,平台,发货速度很快,好评
12234,彩电,平台,发货速度很快，包装到位没有损坏,好评
12235,彩电,平台,发货速度快,好评
12236,彩电,平台,"发货速度快,货物包装完好无损",好评
12237,彩电,平台,发货速度快、包装严谨,好评
12238,彩电,平台,发货速度快很赞,好评
12239,彩电,平台,"发货速度特别快,早上下单,下午就到了",好评
12240,彩电,平台,发货速度挺快,好评
12241,彩电,平台,发货速度挺快的,好评
12242,彩电,平台,"发货速度挺快的,物流也给力。",好评
12243,彩电,平台,发货速度无比快 ，一下子就拿到货了。,好评
12244,彩电,平台,发货速度也比较快,好评
12245,彩电,平台,发货速度也还行,好评
12246,彩电,平台,发货速度也很快,好评
12247,彩电,平台,发货速度也很快的,好评
12248,彩电,平台,发货速度也很快很满意,好评
12249,彩电,平台,发货速度也快,好评
12250,彩电,平台,发货速度也挺快,好评
12251,彩电,平台,发货速度一流,好评
12252,彩电,平台,发货速度又快,好评
12253,彩电,平台,发货速度越快的,好评
12254,彩电,平台,发货特别快,好评
12255,彩电,平台,发货挺快的,好评
12256,彩电,平台,发货挺快的。,好评
12257,彩电,平台,发货相当快。物流给力。,好评
12258,彩电,平台,发货迅速,好评
12259,彩电,平台,发货迅速,好评
12260,彩电,平台,"发货迅速,包装结实",好评
12261,彩电,平台,"发货迅速,快递给力",好评
12262,彩电,平台,发货也很及时,好评
12263,彩电,平台,发货也很快,好评
12264,彩电,平台,发货也很快,好评
12265,彩电,平台,"发货也很快,全5分",好评
12266,彩电,平台,发货也很快。,好评
12267,彩电,平台,发货也很快的,好评
12268,彩电,平台,发货也很快的哦,好评
12269,彩电,平台,发货也很速度,好评
12270,彩电,平台,发货也及时,好评
12271,彩电,平台,发货也快,好评
12272,彩电,平台,发货真快,好评
12273,彩电,平台,发来的时候没有损坏。,好评
12274,彩电,平台,发票补发叫及时,好评
12275,彩电,平台,发票也及时补上了,好评
12276,彩电,平台,非常快,好评
12277,彩电,平台,"非常快,第二天就送到了。",好评
12278,彩电,平台,服务好包装好,好评
12279,彩电,平台,服务好发货快,好评
12280,彩电,平台,服务态度非常好,好评
12281,彩电,平台,刚刚拿到货,差评
12282,彩电,平台,给快递一个赞,好评
12283,彩电,平台,购买时又不能货到付款,差评
12284,彩电,平台,还是送货上门,好评
12285,彩电,平台,还送货上门,好评
12286,彩电,平台,没想到物流还是挺给力的,好评
12287,彩电,平台,好!发货快,好评
12288,彩电,平台,很快的速度,好评
12289,彩电,平台,很快就到了,好评
12290,彩电,平台,"很快就收到了,发货的很及时",好评
12291,彩电,平台,很快就收到了净水器,好评
12292,彩电,平台,很快就收到了我买的宝贝了,好评
12293,彩电,平台,很快收到东西,好评
12294,彩电,平台,很快物流,好评
12295,彩电,平台,很细心的包装,好评
12296,彩电,平台,话说物流蛮快的才三天就邮寄到了,好评
12297,彩电,平台,货安排很快,好评
12298,彩电,平台,货到的挺快的,好评
12299,彩电,平台,货到付款,好评
12300,彩电,平台,货到付款 .不错,好评
12301,彩电,平台,货到付款 省心 安心 放心,好评
12302,彩电,平台,"货到付款的,第二天下午就到了",好评
12303,彩电,平台,货到付款很方便,好评
12304,彩电,平台,货到付款很好,好评
12305,彩电,平台,货到付款就是给力,好评
12306,彩电,平台,货很快,好评
12307,彩电,平台,"货很快,物流也很快",好评
12308,彩电,平台,货很快三天收到,好评
12309,彩电,平台,货收到了！速度很快！,好评
12310,彩电,平台,货速度也很快,好评
12311,彩电,平台,货物包装很好 快递也很给力,好评
12312,彩电,平台,货物已收到，发货速度快,好评
12313,彩电,平台,货也及时，包装很细致,好评
12314,彩电,平台,货已收到包装的很好,好评
12315,彩电,平台,京东发货很快,好评
12316,彩电,平台,净水机包装好，没有破损处,好评
12317,彩电,平台,净水器包装的很好 ,好评
12318,彩电,平台,净水器包装非常仔细考究,好评
12319,彩电,平台,净水器包装很严实,好评
12320,彩电,平台,净水器到货很快,好评
12321,彩电,平台,净水器发货很快,好评
12322,彩电,平台,净水器收到了 物流很快的,好评
12323,彩电,平台,"净水器收到了,卖家发货很快",好评
12324,彩电,平台,"净水器收到了,物流很快",好评
12325,彩电,平台,净水器早就到货了,好评
12326,彩电,平台,快递嗷嗷快,好评
12327,彩电,平台,快递帮我送货到家里,好评
12328,彩电,平台,快递不错,好评
12329,彩电,平台,快递不错,好评
12330,彩电,平台,快递发货也很快,好评
12331,彩电,平台,快递非常快,好评
12332,彩电,平台,快递服务好,好评
12333,彩电,平台,快递哥很负责吧东西送到了家里,好评
12334,彩电,平台,快递给力,好评
12335,彩电,平台,快递更给力,好评
12336,彩电,平台,快递公司送货很快,好评
12337,彩电,平台,快递和给力,好评
12338,彩电,平台,快递很给力,好评
12339,彩电,平台,快递很给力 赞一个,好评
12340,彩电,平台,"快递很给力,马上就收到",好评
12341,彩电,平台,"快递很给力,外包装严实,配件齐全",好评
12342,彩电,平台,"快递很给力,一天时间就到了!",好评
12343,彩电,平台,快递很给力很快就收到了,好评
12344,彩电,平台,快递很给力直接送到家,好评
12345,彩电,平台,快递很好,好评
12346,彩电,平台,快递很快,好评
12347,彩电,平台,快递很快！！,好评
12348,彩电,平台,"快递很快,包装很完整",好评
12349,彩电,平台,快递很快，包装很正规,好评
12350,彩电,平台,"快递很快,第二天中午就到了",好评
12351,彩电,平台,"快递很快,好评",好评
12352,彩电,平台,快递很速度,好评
12353,彩电,平台,快递很速度哦,好评
12354,彩电,平台,快递快,好评
12355,彩电,平台,快递快很好,好评
12356,彩电,平台,"快递没有损坏到,快递也快",好评
12357,彩电,平台,"快递没有损坏到,快递也快",好评
12358,彩电,平台,快递是顺丰的很给力,好评
12359,彩电,平台,快递速度很快,好评
12360,彩电,平台,"快递速度快,包装完好",好评
12361,彩电,平台,快递速度也快,好评
12362,彩电,平台,快递特给力,好评
12363,彩电,平台,快递小哥太好了,好评
12364,彩电,平台,快递小哥太赞了,好评
12365,彩电,平台,快递迅速,好评
12366,彩电,平台,快递也不错,好评
12367,彩电,平台,快递也给力,好评
12368,彩电,平台,快递也很给力,好评
12369,彩电,平台,快递也很给力!,好评
12370,彩电,平台,快递也很给力。,好评
12371,彩电,平台,快递也很快,好评
12372,彩电,平台,快递也很快,好评
12373,彩电,平台,快递也快,好评
12374,彩电,平台,快递也挺快,好评
12375,彩电,平台,快递业很给力,好评
12376,彩电,平台,快递员服务好，送货快,好评
12377,彩电,平台,"快递员很负责,包装完整",好评
12378,彩电,平台,快递员真心要赞一个,好评
12379,彩电,平台,快递真的很快,好评
12380,彩电,平台,快递真快拍下一天第二天就到,好评
12381,彩电,平台,"快速很喜欢,和厂家描述的一样啊,物流快",好评
12382,彩电,平台,老板发货很快,好评
12383,彩电,平台,"老板发货速度很快,我很满意~~",好评
12384,彩电,平台,"里外两层纸壳,完好无损",好评
12385,彩电,平台,流很给力，发货很快,好评
12386,彩电,平台,物流也很快,好评
12387,彩电,平台,路上没有损坏，还可以,中评
12388,彩电,平台,卖家包装的很好,好评
12389,彩电,平台,"卖家包装的很好,没有损坏",好评
12390,彩电,平台,卖家发货还是挺快的。,好评
12391,彩电,平台,卖家发货很及时,好评
12392,彩电,平台,卖家发货很快,好评
12393,彩电,平台,"卖家发货很快,包装很严密",好评
12394,彩电,平台,"卖家发货很快,好评!",好评
12395,彩电,平台,卖家发货很快啊,好评
12396,彩电,平台,卖家发货很快哦物流很快,好评
12397,彩电,平台,卖家发货快,好评
12398,彩电,平台,卖家发货快 赞赞,好评
12399,彩电,平台,卖家发货快。,好评
12400,彩电,平台,卖家发货速度、物流也很给力,好评
12401,彩电,平台,卖家发货速度好快啊,好评
12402,彩电,平台,卖家发货速度很快,好评
12403,彩电,平台,卖家发货速度很快,好评
12404,彩电,平台,卖家发货速度很快,好评
12405,彩电,平台,卖家发货速度很快 啊 高兴,好评
12406,彩电,平台,"卖家发货速度很快,包装精美",好评
12407,彩电,平台,"卖家发货速度很快,物流也很给力",好评
12408,彩电,平台,卖家发货速度快,好评
12409,彩电,平台,卖家发货速度快 物流给力,好评
12410,彩电,平台,卖家发货速度挺快的物流也很快,好评
12411,彩电,平台,卖家发货挺快的,好评
12412,彩电,平台,卖家发货迅速,好评
12413,彩电,平台,卖家发货迅速，包装完好,好评
12414,彩电,平台,卖家发货也很快,好评
12415,彩电,平台,卖家发货真的很及时啊,好评
12416,彩电,平台,"卖家服务超好,发货很快",好评
12417,彩电,平台,"没想到这么快就收到了,物流很给力",好评
12418,彩电,平台,没想到昨天就到了!快递很给力,好评
12419,彩电,平台,没有出现快递中破损的现象,好评
12420,彩电,平台,没有破损,好评
12421,彩电,平台,没有破损哦,好评
12422,彩电,平台,没有什么破损,好评
12423,彩电,平台,没有损坏,好评
12424,彩电,平台,拍下隔天到货,好评
12425,彩电,平台,配送超快,好评
12426,彩电,平台,配送给力,好评
12427,彩电,平台,且货到付款,好评
12428,彩电,平台,三天到货,好评
12429,彩电,平台,商家发货速度也很快,好评
12430,彩电,平台,"商家很给力,发货块",好评
12431,彩电,平台,商品到了。快递很给力,好评
12432,彩电,平台,"商品收到了,包装很严实",好评
12433,彩电,平台,"商品收到了,外包装很好",好评
12434,彩电,平台,"商品收到了,物流很给力",好评
12435,彩电,平台,"商品收到了,物流很快",好评
12436,彩电,平台,商品送货很快,好评
12437,彩电,平台,神速啊,好评
12438,彩电,平台,是货到付款买的,好评
12439,彩电,平台,是送货入户的,好评
12440,彩电,平台,"收到货,包装严实,产品小巧精致",好评
12441,彩电,平台,"收到货了,包装的很好",好评
12442,彩电,平台,收到货了质量很好很快,好评
12443,彩电,平台,"收到了,包装的很好",好评
12444,彩电,平台,收到了，快递蛮快的,好评
12445,彩电,平台,"收到了,物流很给力,包装很好",好评
12446,彩电,平台,"收到了,一点都没有破损,发货很及时",好评
12447,彩电,平台,"收到滤水壶包装很完整,无损坏",好评
12448,彩电,平台,收到没有破损,好评
12449,彩电,平台,"收货很快,包装很专业",好评
12450,彩电,平台,首先非常感动物流快的没话说,好评
12451,彩电,平台,双11物流非常给力!,好评
12452,彩电,平台,双十一到货很快,好评
12453,彩电,平台,双十一发货也超快，得赞,好评
12454,彩电,平台,"顺丰包邮,送货上门",好评
12455,彩电,平台,顺丰货到付款就是快,好评
12456,彩电,平台,顺丰送达快！,好评
12457,彩电,平台,"顺丰挺快的,隔天就到",好评
12458,彩电,平台,送货到家,好评
12459,彩电,平台,"送货到门,",好评
12460,彩电,平台,送货非常快。,好评
12461,彩电,平台,送货感觉都不错。,好评
12462,彩电,平台,送货很及时,好评
12463,彩电,平台,送货很快,好评
12464,彩电,平台,送货很快！,好评
12465,彩电,平台,"送货很快,快递很负责",好评
12466,彩电,平台,"送货很快,师傅人很好",好评
12467,彩电,平台,送货很快两天就到了,好评
12468,彩电,平台,送货很快挺满意地。,好评
12469,彩电,平台,送货快,好评
12470,彩电,平台,"送货快,",好评
12471,彩电,平台,"送货快,包装也没损坏",好评
12472,彩电,平台,送货快，服务好,好评
12473,彩电,平台,送货蛮快的,好评
12474,彩电,平台,送货入户,好评
12475,彩电,平台,送货上门,好评
12476,彩电,平台,"送货上门,包装很结实",好评
12477,彩电,平台,送货上门包安装,好评
12478,彩电,平台,送货上门很不错,好评
12479,彩电,平台,送货上门很快,好评
12480,彩电,平台,送货神速!,好评
12481,彩电,平台,送货速度超快,好评
12482,彩电,平台,"送货速度非常快,第二天就到了",好评
12483,彩电,平台,送货速度非常快,好评
12484,彩电,平台,送货速度很快,好评
12485,彩电,平台,送货速度快,好评
12486,彩电,平台,送货速度快。,好评
12487,彩电,平台,送货速度快且货到付款,好评
12488,彩电,平台,送货速度也很快,好评
12489,彩电,平台,送货速度真快!让我惊讶了,好评
12490,彩电,平台,送货挺快的,好评
12491,彩电,平台,苏宁的物流很赞,好评
12492,彩电,平台,苏宁的物流很赞,好评
12493,彩电,平台,"苏宁的物流很赞,当天下单当天收货",好评
12494,彩电,平台,速度飞快,好评
12495,彩电,平台,速度很快,好评
12496,彩电,平台,"速度很快,27号买的,28号就到了",好评
12497,彩电,平台,"速度很快,包装完好",好评
12498,彩电,平台,速度很快服务很好的,好评
12499,彩电,平台,速度很快哦,好评
12500,彩电,平台,速度很快哦,好评
12501,彩电,平台,速度快,好评
12502,彩电,平台,速度快。,好评
12503,彩电,平台,速度也很快,好评
12504,彩电,平台,"速度也很快,好评好评",好评
12505,彩电,平台,他速度送来,好评
12506,彩电,平台,态度好，速度快！,好评
12507,彩电,平台,特流也很快,好评
12508,彩电,平台,天天快递到货很快,好评
12509,彩电,平台,挺快的,好评
12510,彩电,平台,完好无损,好评
12511,彩电,平台,我选的货到付款结果只收我运费,中评
12512,彩电,平台,物流 挺快的,好评
12513,彩电,平台,"物流包装也特别好, 发货速度也特别快",好评
12514,彩电,平台,物流不错,好评
12515,彩电,平台,物流超给力,好评
12516,彩电,平台,物流超级快,好评
12517,彩电,平台,物流超快,好评
12518,彩电,平台,物流超快,好评
12519,彩电,平台,物流超快，第二天就到了,好评
12520,彩电,平台,"物流超快,支持苏宁",好评
12521,彩电,平台,物流超快的,好评
12522,彩电,平台,物流超快哦!包装的很仔细!没有破损!,好评
12523,彩电,平台,物流的速度很快,好评
12524,彩电,平台,物流都不错,好评
12525,彩电,平台,物流都快,好评
12526,彩电,平台,物流发货速度很快,好评
12527,彩电,平台,物流飞快,好评
12528,彩电,平台,物流给力,好评
12529,彩电,平台,物流给力,好评
12530,彩电,平台,物流给力,好评
12531,彩电,平台,物流给力,好评
12532,彩电,平台,物流给力,好评
12533,彩电,平台,物流给力 下次还来,好评
12534,彩电,平台,物流给力！,好评
12535,彩电,平台,物流给力!,好评
12536,彩电,平台,物流给力，,好评
12537,彩电,平台,物流给力，快递给力，都辛苦啦,好评
12538,彩电,平台,"物流给力啊,很快就到货了",好评
12539,彩电,平台,物流给力给满分吧!,好评
12540,彩电,平台,物流给力哦,好评
12541,彩电,平台,物流还可以,中评
12542,彩电,平台,物流还快,好评
12543,彩电,平台,"物流还挺快的,包装不错,没有损坏",好评
12544,彩电,平台,物流很给力,好评
12545,彩电,平台,物流很给力,好评
12546,彩电,平台,物流很给力!,好评
12547,彩电,平台,物流很给力！,好评
12548,彩电,平台,物流很给力，,好评
12549,彩电,平台,"物流很给力,包装的很严实",好评
12550,彩电,平台,"物流很给力,包装很结实",好评
12551,彩电,平台,"物流很给力,宝贝已经收到了",好评
12552,彩电,平台,物流很给力，发货速度很快,好评
12553,彩电,平台,"物流很给力,那么快就送到了",好评
12554,彩电,平台,物流很给力，全五分,好评
12555,彩电,平台,物流很给力啊,好评
12556,彩电,平台,物流很好,好评
12557,彩电,平台,物流很好 没有破损,好评
12558,彩电,平台,物流很好，隔天就到了！,好评
12559,彩电,平台,"物流很好,也很快",好评
12560,彩电,平台,物流很快,好评
12561,彩电,平台,物流很快,好评
12562,彩电,平台,物流很快,好评
12563,彩电,平台,物流很快,好评
12564,彩电,平台,物流很快,好评
12565,彩电,平台,物流很快,好评
12566,彩电,平台,物流很快,好评
12567,彩电,平台,物流很快  包装特别好,好评
12568,彩电,平台,物流很快 宝贝收到了,好评
12569,彩电,平台,"物流很快,包装的也很仔细。",好评
12570,彩电,平台,"物流很快,包装很牢",好评
12571,彩电,平台,"物流很快,包装严实",好评
12572,彩电,平台,物流很快，第二天就到了,好评
12573,彩电,平台,"物流很快,服务态度很棒!",好评
12574,彩电,平台,"物流很快,服务态度很好",好评
12575,彩电,平台,物流很快，隔日就送到了,好评
12576,彩电,平台,"物流很快,好评",好评
12577,彩电,平台,"物流很快,好评!",好评
12578,彩电,平台,"物流很快,拍过三天就收到了",好评
12579,彩电,平台,物流很快，态度也很好,好评
12580,彩电,平台,"物流很快到,下次再光顾,赞",好评
12581,彩电,平台,物流很快的,好评
12582,彩电,平台,物流很快服务很好,好评
12583,彩电,平台,物流很快呢,好评
12584,彩电,平台,物流很快哦,好评
12585,彩电,平台,物流很快哦,好评
12586,彩电,平台,物流很快哦 头一天买的第二天就到了,好评
12587,彩电,平台,物流很快送到了,好评
12588,彩电,平台,物流很快速很给力,好评
12589,彩电,平台,物流及时很给力,好评
12590,彩电,平台,物流可以,好评
12591,彩电,平台,物流快,好评
12592,彩电,平台,物流快,好评
12593,彩电,平台,物流快,好评
12594,彩电,平台,物流快,好评
12595,彩电,平台,物流快,好评
12596,彩电,平台,物流快,好评
12597,彩电,平台,物流快,好评
12598,彩电,平台,"物流快,包装好",好评
12599,彩电,平台,"物流快,包装严实",好评
12600,彩电,平台,物流快。,好评
12601,彩电,平台,物流快发货快,好评
12602,彩电,平台,物流快捷,好评
12603,彩电,平台,物流快满意,好评
12604,彩电,平台,物流快速,好评
12605,彩电,平台,物流蛮快的,好评
12606,彩电,平台,物流蛮快的。,好评
12607,彩电,平台,"物流顺丰很快,包装也好!",好评
12608,彩电,平台,物流速度超快，,好评
12609,彩电,平台,物流速度很快,好评
12610,彩电,平台,物流速度很快服务很好,好评
12611,彩电,平台,物流速度很快哦,好评
12612,彩电,平台,物流速度快,好评
12613,彩电,平台,物流速度挺快的,好评
12614,彩电,平台,物流速度也快,好评
12615,彩电,平台,物流特别给力,好评
12616,彩电,平台,物流特别快,好评
12617,彩电,平台,物流挺快,好评
12618,彩电,平台,物流挺快 包装的很结实 没有损坏,好评
12619,彩电,平台,物流挺快的,好评
12620,彩电,平台,物流挺快的,好评
12621,彩电,平台,"物流挺快的,很满意",好评
12622,彩电,平台,物流通通很好,好评
12623,彩电,平台,物流相当快,好评
12624,彩电,平台,物流也比较快,好评
12625,彩电,平台,物流也比较速度,好评
12626,彩电,平台,物流也超快,好评
12627,彩电,平台,"物流也非常快,几天就到了。",好评
12628,彩电,平台,物流也给力,好评
12629,彩电,平台,物流也很给力,好评
12630,彩电,平台,物流也很给力！,好评
12631,彩电,平台,物流也很给力。,好评
12632,彩电,平台,物流也很给力哦,好评
12633,彩电,平台,物流也很快,好评
12634,彩电,平台,物流也很快,好评
12635,彩电,平台,物流也很快,好评
12636,彩电,平台,物流也很快！,好评
12637,彩电,平台,物流也很快!!,好评
12638,彩电,平台,物流也很快~,好评
12639,彩电,平台,"物流也很快满意,包装也好,满意。",好评
12640,彩电,平台,物流也很快赞一个,好评
12641,彩电,平台,物流也快,好评
12642,彩电,平台,物流也挺给力,好评
12643,彩电,平台,物流也挺给力，报装也很好哦,好评
12644,彩电,平台,物流也挺快,好评
12645,彩电,平台,物流也挺快,好评
12646,彩电,平台,物流也挺快的,好评
12647,彩电,平台,"物流也挺快的,3天不到就到货了",好评
12648,彩电,平台,物流业很给力,好评
12649,彩电,平台,物流业很快,好评
12650,彩电,平台,物流业快,好评
12651,彩电,平台,物流又很快,好评
12652,彩电,平台,物流又快,好评
12653,彩电,平台,物流真给力,好评
12654,彩电,平台,物流真快,好评
