sentence_id,sentence,emotion
29864,宝贝真心不错,好评
29865, 很喜欢,好评
29866,很喜欢的宝贝 好评,好评
29867,非常喜欢,好评
29868,",很好",好评
29869,确实不错,好评
29870,",好评",好评
29871,真的不错,好评
29872,送老人的老人非常喜欢,好评
29873,",赞一个",好评
29874,我很喜欢的,好评
29875,很满意哦,好评
29876,很满意。,好评
29877,不错的宝贝,好评
29878,都很不错的,好评
29879,"东西很好,",好评
29880,东西很好,好评
29881,很愉快的一次购物,好评
29882,很棒,好评
29883,赞哈,好评
29884,和专卖店的一样诶,好评
29885,很好,好评
29886,"很好,五分",好评
29887,家里人都满意,好评
29888,"挺不错的,",好评
29889,机子很不错,好评
29890,商品比想象中的好得多,好评
29891,蛮好的,好评
29892,很喜欢哦,好评
29893,看着就不错,好评
29894,挺好,好评
29895,真的是特别好很喜欢,好评
29896,和实体店看到的一样,好评
29897,五分,好评
29898,真心不错,好评
29899,",不错的宝贝",好评
29900,好评吧!5分!,好评
29901,宝贝到货了很好,好评
29902,宝贝非常好,好评
29903,和实体店卖的一样好,好评
29904,喜欢~,好评
29905,很满意的一次购物,好评
29906,赞赞,好评
29907,很喜欢好评,好评
29908,不错哦,好评
29909,很高兴十分满意,好评
29910,宝贝真的很好,好评
29911,宝贝看着很不错,好评
29912,爸妈很喜欢,好评
29913,好喜欢,好评
29914,不错哦 ,好评
29915,产品不错,好评
29916,非常棒的一次网购,好评
29917,大品牌就是值得信赖,好评
29918,",赞个",好评
29919,真不错,好评
29920,给5分,好评
29921,",好评吧",好评
29922,非常不错,好评
29923,非常不错噢,好评
29924,非常好,好评
29925,非常好。很喜欢,好评
29926,"非常满意的一次网购,宝贝超喜欢",好评
29927,",太棒了",好评
29928,很好 很喜欢,好评
29929,我很喜欢,好评
29930,妈妈喜欢,好评
29931,一家人都说好,好评
29932,总体还不错。,好评
29933,五星,好评
29934,很喜欢!非常满意!,好评
29935,打个满分,好评
29936,",很喜欢",好评
29937,很喜欢。,好评
29938, 宝贝非常好,好评
29939,大品牌的东西就是好,好评
29940,很好 ,好评
29941,东西收到了很满意,好评
29942,大牌子就是用的好,好评
29943,非常好的东西,好评
29944,货真价实!,好评
29945,很不错喔,好评
29946,很好哦。妈妈很喜欢哦,好评
29947,"很喜欢,很满意,一定好评",好评
29948,对这个品牌非常信任!好评,好评
29949,我很喜欢 家人也都很喜欢,好评
29950,挺好的 ,好评
29951,赞一个了,好评
29952,非常满意的一次购物,好评
29953,这个不错 好评,好评
29954,是个很不错的东西,好评
29955,非常满意!,好评
29956,"不错,好评、",好评
29957,家人很喜欢喝,好评
29958, 大赞,好评
29959,还不错吧,好评
29960,还挺好的~,好评
29961,超喜欢,好评
29962,其他都不错,好评
29963,"东西也不错。我买给我爸妈的,他们都很喜欢。",好评
29964,"蛮好的,",好评
29965,"满意,评论晚了,满意满意再满意。赞一个。",好评
29966,非常不错的!,好评
29967,不过宝贝挺不错的,好评
29968,"很满意,",好评
29969,"不错,",好评
29970, 全5分了,好评
29971,东西不错,好评
29972,"东西不错,全五分",好评
29973,东西很好老婆喜欢,好评
29974,不错挺好的,好评
29975,超喜欢的,好评
29976,满意 好评,好评
29977,老人都说很好,好评
29978,"东西真的挺好,还不错,很喜欢",好评
29979,我非常的满意,好评
29980,"朋友非常喜欢,很好,",好评
29981,很棒的,好评
29982,"很不错,",好评
29983,先给好评,好评
29984,先好评吧,好评
29985,",朋友很喜欢",好评
29986,感觉很好,好评
29987,"这个机器不错呦,",好评
29988,喜欢死了。大爱,好评
29989,产品真心不错,好评
29990,超级棒,好评
29991,用过很好,好评
29992,总之来自真心的好评,好评
29993,其它都好,好评
29994,总体比较满意,好评
29995,他很喜欢,好评
29996,"不错,不错!!不错,不错!!不错,不错!!不错,不错!!不错,不错!!不错,不错!!不错,不错!!不错,不错!!不错,不错!!不错,不错!!不错,不错!!",好评
29997,不错不错。,好评
29998,东西不错很是喜欢,好评
29999,东西真心不错,好评
30000,比想象中的好,好评
30001,总体不错,好评
30002,整体很不错,好评
30003,婆婆很喜欢,好评
30004,应该挺好的,好评
30005,东西很赞,好评
30006,产品很好!,好评
30007,",满意",好评
30008,东西也不错,好评
30009,整体说还不错,好评
30010,相当好,好评
30011,总体来说这款机器不错,好评
30012,"他们很喜欢,美的,我喜欢",好评
30013,用了好久才来的评价十分不错 喜欢,好评
30014,总体还不错吧,好评
30015,"用了两个月还不错,老妈很喜欢",好评
30016,妈妈很喜欢~,好评
30017,这款产品不错,好评
30018,",不错",好评
30019,。感觉不错,好评
30020,",还不错",好评
30021,"很喜欢,",好评
30022,宝贝不错,好评
30023,比较喜欢!比较满意,好评
30024,"不错,送客户的,客户很喜欢",好评
30025,其他都很OK 不错,好评
30026,很棒啊,好评
30027,"很不错的东西,父母很喜欢",好评
30028,"很好,",好评
30029,比之前买的都好,好评
30030,全5分,好评
30031,整体还是不错,好评
30032,用了还不错。好评,好评
30033,"全都不错,各方面都很。好",好评
30034,大爱,好评
30035,说挺好的,好评
30036,好评!,好评
30037,肯定全五分了,好评
30038,家人很喜欢,好评
30039,东东不错很喜欢,好评
30040,很满意。好评,好评
30041,挺好的啊,好评
30042,",真的很不错",好评
30043,用了下不错,好评
30044,"挺不错的,各方面我都很满意",好评
30045,给好评,好评
30046,"挺不错的,很喜欢",好评
30047,挺好的  ,好评
30048,挺好的 客户喜欢,好评
30049,习惯性好评,好评
30050,总的来说还是很满意。,好评
30051,"全五分,赞一个。",好评
30052,先好评,好评
30053,"相当不错,",好评
30054,总体来说不错,好评
30055,",不错!超值!",好评
30056,"应该不错吧,",好评
30057,用的真心不错,好评
30058,",非常好,",好评
30059,"用过了,非常好,",好评
30060,真的很不错,好评
30061,"真的不错,",好评
30062,老娘很满意,好评
30063, 我喜欢,好评
30064,挺满意哦,好评
30065,很满意!,好评
30066,大品牌就是大品牌,好评
30067,"很喜欢,好评",好评
30068,全五分,好评
30069, 很满意,好评
30070,给力,好评
30071,非常的满意哦,好评
30072,总体还行吧,好评
30073,"宝贝不错,",好评
30074,"宝贝真心的好,家人都觉得好。好评。",好评
30075,家人都挺满意的。,好评
30076,挺不错的!,好评
30077,挺好!!!,好评
30078,"挺好,全五分",好评
30079,先给个好评,好评
30080,不错。,好评
30081,总体来说买的还是值得的,好评
30082,一如既往的好,好评
30083,"其他都不错,",好评
30084,其他都很不错!很满意,好评
30085,妈妈很喜欢,好评
30086, 总体来说还不错,好评
30087,机器很,好评
30088,不过听说还不错,好评
30089,应该不错,好评
30090,不错不错,好评
30091,不错的一次购物,好评
30092,。超好,好评
30093,"很满意,全五分了。",好评
30094,"是一次满意的购物,",好评
30095,ok,好评
30096,"家人说挺好的,满意",好评
30097,宝贝很棒,好评
30098,"宝贝很好,",好评
30099,全五星,好评
30100,"不错不错,",好评
30101,"不错,好评。",好评
30102,",好评!",好评
30103,"他说东西很好,给五星哦",好评
30104,总体还算满意吧,好评
30105,东西 不错,好评
30106,",好像不错",好评
30107,蛮好,好评
30108,"不错,很棒",好评
30109,不错非常好,好评
30110,产品不错。,好评
30111,超超超好,好评
30112,其他都挺好的,好评
30113,非常满意的工具,好评
30114,但宝贝我满意。给5分好评,好评
30115,"一如既往的好,很不错",好评
30116,很好。,好评
30117,总体满意,好评
30118,很赞的说,好评
30119,真的觉得很值!,好评
30120,",特别喜欢",好评
30121,",很满意",好评
30122,五颗星,好评
30123,",妈妈很喜欢。好评!",好评
30124,",非常满意",好评
30125,非常满意的购物,好评
30126,用了一次感觉非常好,好评
30127,宝贝挺好的,好评
30128,相当不错,好评
30129,满5分,好评
30130,东西很好!,好评
30131,机器很方便,好评
30132,机器看起来不错~,好评
30133,感觉挺好,好评
30134,"好评,顶你!",好评
30135,"试用一下很满意,很喜欢。",好评
30136,总得来讲还是比较满意的,好评
30137,"非常满意的一次购物,",好评
30138,"很给力的东西看起来就是,还没用应该很不错",好评
30139,很不错的。,好评
30140,真好,好评
30141,haohao,好评
30142,特别好,好评
30143,"很好,很喜欢,",好评
30144,很好啊!,好评
30145,"很好的宝贝,",好评
30146, 家人很喜欢,好评
30147,很好的一次购物呢,好评
30148,很喜欢 好评,好评
30149,5分!,好评
30150,",货还好不错的",好评
30151,"满意,给个好评 啊。",好评
30152,真是一次很多开心的网购。,好评
30153,全部5分,好评
30154,应该还不错,好评
30155,货真价实,好评
30156,赞,好评
30157,",很满意,赞一个。",好评
30158,"感觉不错,",好评
30159,"机子是挺好,",好评
30160,家里用用不错的,好评
30161,试用了一下总体还不错,好评
30162,很好的产品,好评
30163,",还不错,满意。",好评
30164,"特别好,喜欢",好评
30165,试了一下挺好的,好评
30166,满意!,好评
30167,美的品牌的东西确实不错,好评
30168,"超级好,好好",好评
30169,是很值得的一次购买,好评
30170,",全五分好评",好评
30171,",不错的一次网购",好评
30172,一家人都很喜欢,好评
30173,宝贝太棒了。,好评
30174,收到之后很开心,好评
30175,挺好的 不错啊,好评
30176,挺好的哦,好评
30177,"超爱啦,很喜欢,",好评
30178,赞一个!,好评
30179,真心觉得特别棒,好评
30180,"习惯好评,给个好评吧",好评
30181,"用了很好,特别喜欢的,很给力",好评
30182,。不错,好评
30183,用起来不错,好评
30184,用起来很好,好评
30185,试了一下感觉很好,好评
30186, 很好,好评
30187,",很好。",好评
30188,",我很满意",好评
30189,"真是货真价实,非常满意",好评
30190,姥姥很喜欢,好评
30191,宝贝挺不错的,好评
30192,产品非常得好,好评
30193,",给好评",好评
30194,大品牌有保障,好评
30195,",值得",好评
30196,第一个用了半年多了一直不错,好评
30197,给店家一个赞。。,好评
30198,东西很不错,好评
30199,五分好评,好评
30200,"感觉很好,",好评
30201,感觉不错,好评
30202,"东西不错,",好评
30203,东西很好 ,好评
30204,。赞一个~,好评
30205,"货真价实,5分好评",好评
30206,",一次非常愉快的购物经历",好评
30207,东西还不错!,好评
30208,东西还不错,好评
30209,满意!五星好评,好评
30210,"还不错,习惯给个好评",好评
30211,东西真的不错 ,好评
30212,家里人都很喜欢 ,好评
30213,全家人都喜欢,好评
30214,用了之后感觉更好,好评
30215,"机器家里老人说挺好的,",好评
30216,全五分好评。,好评
30217,给五分好评。,好评
30218,非常好的一款,好评
30219,"非常好呀,",好评
30220,也很满意,好评
30221,"各方面都满意 ,符合要求,好评。",好评
30222,还不错。,好评
30223,",很满意,",好评
30224,"她说挺好,",好评
30225,",宝贝非常好",好评
30226,总之给好评。,好评
30227,"好,真的不错",好评
30228,和实体店的一样,好评
30229,"很棒,老婆很喜欢",好评
30230,"很不错啊,",好评
30231,很不错的,好评
30232,很不错的机子,好评
30233,很好 满意,好评
30234,家人都很满意!,好评
30235,"很满意,全五分",好评
30236,还不错 ,好评
30237,大牌值得信任,好评
30238,很不错!满分,好评
30239,"机器不错,挺满意的",好评
30240,"机器不错,值!",好评
30241,",很满意的一次购物",好评
30242,给好评.,好评
30243,老婆满意,好评
30244,"确实不错,",好评
30245,",还是不错的",好评
30246,"试用了两次总体不错,",好评
30247,给个满分,好评
30248,"店家也很不错,",好评
30249,",给5分,赞!",好评
30250, 不错,好评
30251,我觉得不错啊,好评
30252,5分好评不解释啊,好评
30253,特好,好评
30254,还是不错的,好评
30255,应该不错吧,好评
30256,商品很不错,好评
30257,"非常好,跟专卖店的一样",好评
30258,",非常不错,",好评
30259,;感觉很不错,好评
30260,",不错的款式",好评
30261,值得给个好评,好评
30262,这个东东不错,好评
30263,"自己买了用了之后真的特别喜欢,",好评
30264,非常满意给好评5分,好评
30265,但感觉不错,好评
30266,"很满意的一次购物哦,",好评
30267,"不错,婆婆满意",好评
30268,非常棒,好评
30269,",全5分",好评
30270,很不错。,好评
30271,非常的喜欢,好评
30272,",值得光顾,好评!",好评
30273,值得下手,好评
30274,特别好特别喜欢,好评
30275,",感觉棒棒的",好评
30276,"真心赞,",好评
30277,_满分,好评
30278,_满分。,好评
30279,以后还会一如既往的支持,好评
30280,"超级棒,大赞。",好评
30281,购物很愉快,好评
30282,感觉蛮好的,好评
30283,很不错!,好评
30284,5分好评,好评
30285,不错!,好评
30286,宝贝很满意5分,好评
30287,宝贝很好好评,好评
30288,宝贝真的不错,好评
30289,全五分!,好评
30290,东西很好哦,好评
30291,东西特别好 喜欢,好评
30292,"非常满意,很喜欢!",好评
30293,好评满分,好评
30294,非常满意的一次购物了,好评
30295, 挺不错的,好评
30296,",东西不错",好评
30297,同事也很喜欢,好评
30298,加五分,好评
30299,赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞赞!,好评
30300,还是给好评,好评
30301,"机子很好,",好评
30302,很满意的呢,好评
30303,"看起来不错哦,全五分",好评
30304,"很喜欢,全五分",好评
30305,真是太满意了,好评
30306,东西和想象中的一样~,好评
30307,"挺好的,",好评
30308,"特别好,特别喜欢",好评
30309,很满意的,好评
30310,还不错!,好评
30311,其他都挺好,好评
30312,"女儿很喜欢,",好评
30313,",不错不错!",好评
30314,总体机子不错。,好评
30315,很是喜欢。,好评
30316,"这个产品, 很好",好评
30317,棒棒,好评
30318,真的是太好了,好评
30319,"不错,挺好的,",好评
30320,一切都还不错,好评
30321,"很好,很满意",好评
30322,很好很实用,好评
30323,非常赞,好评
30324,用了一次很喜欢,好评
30325,棒棒哒,好评
30326,"看着还不错,先好评,",好评
30327,棒棒的,好评
30328,非常好我用哦,好评
30329,满分!!,好评
30330,宝贝很好呢 很喜欢 非常满意的一次购物,好评
30331,"很满意,赞一个",好评
30332,看着也不错,好评
30333,"别的都不错,",好评
30334,",宝贝挺好的。妈妈用的挺好",好评
30335,"不错,很好",好评
30336,"不错的,",好评
30337,全五分了,好评
30338,感觉很好。,好评
30339,",好评。",好评
30340,东西不错!,好评
30341,",很不错呢",好评
30342,",很赞",好评
30343,"挺好的,大爱",好评
30344,五星好评,好评
30345,看上去不错的,好评
30346,"很不错的商品,赞一个",好评
30347,"很好,也很满意",好评
30348,还不错!用了两次!,好评
30349,先给好评吧!,好评
30350,全五分好评!,好评
30351,朋友也很满意。好评,好评
30352,很合心意啊 ,好评
30353,"相信不错吧,均好评",好评
30354,好评了,好评
30355,东西很好。,好评
30356,"非常喜欢,赞!",好评
30357,宝贝不错哦,好评
30358,"还是很不错的,",好评
30359,"总体来说还是不错的,",好评
30360,有着挺好的,好评
30361,店家也很好。大赞,好评
30362,这个东西很好,好评
30363,真好啊!,好评
30364,不错的,好评
30365,喜欢赶快下单,好评
30366,超级满意,好评
30367,整体感觉都很好,好评
30368,很喜欢 很不错,好评
30369,",好评5分",好评
30370,"总体不错,",好评
30371,"不错,挺好的。",好评
30372, 给个五星,好评
30373,东西不错 ,好评
30374,收到也很惊喜,好评
30375,非常好  超级棒 赞,好评
30376,"好东西,你值得拥有",好评
30377,",好评~",好评
30378,宝贝很不错!,好评
30379,!必须给好评,好评
30380,妈妈好高兴,好评
30381,太棒了,好评
30382,不错挺好的 ,好评
30383,很不错呢~,好评
30384,还是习惯好评吧,好评
30385,很喜欢 满意,好评
30386,很好的,好评
30387,其他都很好,好评
30388,喜欢!五分!,好评
30389,。好评,好评
30390,",给婆婆买的喜欢",好评
30391,宝贝真的太好了,好评
30392,真是大爱,好评
30393,"宝贝不错,比想象中的好",好评
30394,"宝贝非常不错,",好评
30395,"宝贝很好的,",好评
30396,"东西真心不错,",好评
30397,超好,好评
30398,宝贝收到很满意,好评
30399,朋友都说很赞,好评
30400,很满意.好评,好评
30401,赞赞赞!,好评
30402,出乎意料的好,好评
30403,非常满意这次网购,好评
30404,"很满意的一次购物,",好评
30405,"非常满意,真的很喜欢,完全超出期望值",好评
30406,"这个价位能买到这么好的东西,很不错",好评
30407,给好评!,好评
30408,值得好评!,好评
30409,"满意,赞一个",好评
30410,好产品给5分,好评
30411,五分五星好评,好评
30412,一直信赖的品牌,好评
30413,很好!,好评
30414,"无比喜欢耶,超级满意哦",好评
30415,给店铺五星好评,好评
30416,蛮好的吧。习惯好评,好评
30417,",挺不错,好评",好评
30418,",我很满意,",好评
30419,真的很满意了!,好评
30420,"还不错,",好评
30421,"超棒,",好评
30422,",真的好好",好评
30423,",满意,",好评
30424,很开心的一次网购哦,好评
30425,",真的很不错,非常满意",好评
30426,果然不错哦!,好评
30427,"挺不错,",好评
30428,"这机子挺好的,",好评
30429,!太好了!,好评
30430,满意。,好评
30431, 非常满意的一次购物 好好好评,好评
30432,给个好评!,好评
30433,大品牌,好评
30434,值得点赞,好评
30435,总之很满意!,好评
30436,"大品牌,",好评
30437,很满意的一次购物!,好评
30438,特别满意,好评
30439,"挺好,不错",好评
30440,全5分推_!,好评
30441,"不错,喜欢",好评
30442,朋友很满意。全5分,好评
30443,还不错哈,好评
30444,好,好评
30445,   听说还不错,好评
30446,他们挺满意,好评
30447,总之还挺满意的,好评
30448,宝贝超级好,好评
30449,宝贝蛮好的,好评
30450,"是多年的老牌子,用起来就是不一样",好评
30451,不错喔,好评
30452,"不错吧,",好评
30453,满意十分好评!,好评
30454,感觉还挺不错的,好评
30455,",应该不错",好评
30456,"先赞一个,希望一如既往的好",好评
30457,赞。,好评
30458,说不错,好评
30459,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,好评
30460,"好评,",好评
30461,好评呢,好评
30462,很好  很喜欢 ,好评
30463,"很好,超满意呢~",好评
30464,"很好,非常喜欢",好评
30465,还不错哦!,好评
30466,"说很不错,很满意。",好评
30467,说很喜欢,好评
30468,"其他都挺好,",好评
30469,商品不错,好评
30470,太好了,好评
30471,挺不错的还是,好评
30472,挺不错,好评
30473,"挺好,",好评
30474,",妈妈很满意",好评
30475,真的很不错!!!赞,好评
30476,粑粑说不错,好评
30477,说是不错,好评
30478,",赞",好评
30479,大赞,好评
30480,"不错,满意",好评
30481,东西非常不错,好评
30482,"机器特别好,",好评
30483,。别的都还不错,好评
30484,"非常不错,",好评
30485,暂时给好评。,好评
30486,"好东西,很满意",好评
30487,好好太好啦!五分,好评
30488,好评全五分吧,好评
30489,"很不错,没有失望!好评",好评
30490,"还不错,支持一下",好评
30491,"货不错,",好评
30492,"感觉还好,",好评
30493,他们很喜欢呢!,好评
30494,好评。,好评
30495,很满意 ,好评
30496,",很喜欢!",好评
30497,其他还好,好评
30498,真心好,好评
30499,"非常好,",好评
30500,好东西,好评
30501,很不错的一次购物,好评
30502,真心觉得不错?好评,好评
30503,好评吧,好评
30504,"真好,不错",好评
30505,最满意的一次购物。,好评
30506,"她说很好很不错,",好评
30507,东西真的很棒。,好评
30508,绝对好东西。 喜欢,好评
30509,宝贝超好的,好评
30510,宝贝今天收到试了很好,好评
30511,宝贝昨天收到了今天试了才来评价的很好非常满意,好评
30512,不错不错的哦,好评
30513,"的确是大品牌,我非常的满意,",好评
30514,老人很喜欢,好评
30515,"特别喜欢,",好评
30516,"老名牌就是不错,",好评
30517,应该不错。,好评
30518,好好好,好评
30519,"很好,还不错吧",好评
30520,肯定都不错,好评
30521,总之是不错的一次购物,好评
30522,宝贝太好了,好评
30523,挺喜欢,好评
30524,"非常棒,",好评
30525,必须好评!全五分!,好评
30526,"此宝贝我很喜欢,",好评
30527,总体很满意值得推荐!,好评
30528,总体满意。,好评
30529,"非常满意,",好评
30530,看起很上档次的哟,好评
30531,商品很好,好评
30532,"满意,很满意",好评
30533,",家人也喜欢,",好评
30534,相信应该不错的,好评
30535,"机子很棒,",好评
30536,挺好的商品,好评
30537,"宝贝很好,我很喜欢,",好评
30538,"真不错,",好评
30539,不错 ,好评
30540,不错 一如既往的好,好评
30541,"不错,不错",好评
30542,",非常好",好评
30543,上档次,好评
30544,老婆很喜欢。,好评
30545,",总体还是不错的,",好评
30546,真的东西不错,好评
30547,他们很喜欢,好评
30548,总体还比较满意,好评
30549,还不错哦,好评
30550,东西还不错。,好评
30551,好评 很不错,好评
30552,整体挺满意的。,好评
30553,"很满意的一次购物,好评!",好评
30554,很喜欢喔,好评
30555,这款真是不错,好评
30556,!赞一个!,好评
30557,家人很喜欢 ,好评
30558,非常好!,好评
30559,其他都很好!,好评
30560,还不错哟,好评
30561,"还是很不错的,很满意",好评
30562,"真的很不错,",好评
30563,我用的宝贝不错,好评
30564,"宝贝非常好,",好评
30565,特别特别满意,好评
30566,媳妇很满意!,好评
30567,",赞!",好评
30568,",非常满意。",好评
30569,"感觉还不错,",好评
30570,"很好,非常满意!",好评
30571,还好,好评
30572,东西很好?,好评
30573,五分吧,好评
30574,"看上去很好的,",好评
30575,看样子很不错哟,好评
30576,"大品牌,很满意!值得好评!",好评
30577, 很满意的一次购物,好评
30578,确实很不错呢 ,好评
30579,确实很棒啊 很满意啊,好评
30580,机子也不错 ,好评
30581,宝贝也很好,好评
30582,"美的大品牌,",好评
30583,美的的家电都很好,好评
30584,完全超出期望值,好评
30585,"商品很好,大品牌",好评
30586,收到宝贝很满意,好评
30587,很是满意,好评
30588,",很不错",好评
30589,好好好好好好好好好好,好评
30590,"很好哟,真棒",好评
30591,"感觉挺好又买了这款,挺满意的",好评
30592,"满意满意,",好评
30593,"各种满意,好评了",好评
30594,东西很好。很喜欢,好评
30595, 好评,好评
30596,"很满意,好评了。",好评
30597,。好评。,好评
30598,宝贝不错~,好评
30599,非常满意的一次购物!,好评
30600,反正我不是很满意!,好评
30601,很不错的宝贝哦,好评
30602,满意极了,好评
30603, 非常喜欢,好评
30604,很好的宝贝满意。,好评
30605,宝贝真是太棒了,好评
30606,",真是一次满意的购物",好评
30607,不错的 挺好的 大品牌,好评
30608,东西好,好评
30709,"挺好的,家里挺满意的,很不错",好评
30710,"挺好的,喜欢,",好评
30711,不愧是大品牌。,好评
30712,挺好的。很好。,好评
30713,给个好评吧!,好评
30714,给力店家,好评
30715,",好评,赞一个",好评
30716,超赞。,好评
30717,很满意.,好评
30718,很喜欢!好评!,好评
30719,"相信品牌,",好评
30720,全家都喜欢,好评
30721,高大上,好评
30722,赞!,好评
30723,完全好评,好评
30724,很好 家里人很喜欢,好评
30725,",挺好的",好评
30726,",和店里买的一样",好评
30727,"宝贝总体还不错,一次满意的购物。",好评
30728,很满意的一次购物~,好评
30729,超满意,好评
30730,不愧是大品牌,好评
30731,东西喜欢,好评
30732,老婆说不错,好评
30733,还是好评。,好评
30734,物品很好,好评
30735,"物品不错,好评",好评
30736,习惯性五星好评!!,好评
30737,"喜欢的,",好评
30738,"和专卖店比了下,一样的",好评
30739,真心值得,好评
30740,",很喜欢.",好评
30741,信得过的老品牌,好评
30742,",好",好评
30743,"一如既往的好,",好评
30744,好喜欢、,好评
30745,很满意~,好评
30746,大爱啊,好评
30747,",杠杠滴,大爱",好评
30748,婆婆非常喜欢!,好评
30749,"太好了,绝对的赞",好评
30750,"一直信赖的老品牌,",好评
30751,大爱呀,好评
30752,这个看样子挺好,好评
30753,五星好评!,好评
30754,这牌子一直不错,好评
30755,很满意的一次购物。,好评
30756,还是很好,好评
30757,",真心不错",好评
30758,"先给好评,",好评
30759,一次很愉快的购物,好评
30760,",愉快的购物啊",好评
30761,挺好的 高大上,好评
30762,"东东真不错,",好评
30763,都五分噢,好评
30764,给五星好评,好评
30765,宝贝很好 给好评 ,好评
30766,",非常满意的一次购物",好评
30767,非常超值的一次网购,好评
30768,一次非常愉悦的购物过程。,好评
30769,总体还不错,好评
30770, 好好,好评
30771,"很好。挺喜欢的,满分",好评
30772,产品很给力,好评
30773,用起来还不错,好评
30774,5分,好评
30775,"试了一下不错哦,",好评
30776,看上去是相当不错的,好评
30777,总体挺满意的,好评
30778,很好的。,好评
30779,"这次的购物我很满意,",好评
30780,这次购物挺愉快的,好评
30781,这款宝贝整体感觉还不错,好评
30782,"妈妈爸爸好喜欢,好!",好评
30783,妈妈很喜欢喔,好评
30784,"这款总体不错,",好评
30785,挺喜欢的。不错,好评
30786,",机子很好",好评
30787,真不错哦,好评
30788,"真的,很好",好评
30789,真的超好,好评
30790,反正是很好很好,好评
30791,"真的很棒,",好评
30792,真的很好  惊喜,好评
30793,真的狠不错^_,好评
30794,真的真的特别好  特别特别好 ,好评
30795,太喜欢了。,好评
30796,",非常满意的购物,给全五星,",好评
30797,"真心不错,麻麻很喜欢",好评
30798,总之非常满意。,好评
30799,高端大气上档次,好评
30800,和专卖店一样,好评
30801,"这次选的此款依旧不错,赞",好评
30802,总之好评,好评
30803,",不错的了。",好评
30804,是一次愉快的购物!值,好评
30805, 全五分,好评
30806,",大爱!!",好评
30807,",五分好评",好评
30808,很开心,好评
30809,"感觉棒极了,",好评
30810,感觉不错!,好评
30811,喜欢!,好评
30812,朋友说机子是挺不错的,好评
30813,总体来说都不错,好评
30814,最满意的一次购物,好评
30815,收到确实满意啦,好评
30816,。很喜欢。,好评
30817,很好很满意,好评
30818,晚上就试用了一下很不错,好评
30819,一家人很喜欢,好评
30820,东西不错哦,好评
30821,"非常的好呢,",好评
30822,"第一次打还不错哦,感觉好",好评
30823,总体还好,好评
30824,用起来很棒,好评
30825,!赞!,好评
30826,挺喜欢的。,好评
30827,试用了几天还不错,好评
30828,应该很好,好评
30829,我非常喜欢。,好评
30830,真心不错啊!,好评
30831,"真的很不错,和店里的一样,嘎嘎好",好评
30832,果然不错,好评
30833,",很好,",好评
30834,她说不错,好评
30835,",非常好,品牌就是好,",好评
30836,比想象中的要好些,好评
30837,"不错,非常好,",好评
30838,"不错,高大上!",好评
30839,产品非常好,好评
30840,产品很好高大上,好评
30841, 挺好的 ,好评
30842,东西很棒 ,好评
30843,",大品牌",好评
30844,很不错~,好评
30845,都很好,好评
30846,非常愉快的一次购物,好评
30847,很好哦,好评
30848,好宝贝,好评
30849,",应该还是不错了,",好评
30850,她说很不错呢,好评
30851,大牌值得信赖,好评
30852,先全五分,好评
30853,宝贝收到了很不错,好评
30854,没说的好评,好评
30855,不错  使用中  应该很喜欢,好评
30856,不错啊,好评
30857,"产品不错,",好评
30858,所以特别赞一个,好评
30859,特别不错,好评
30860,用起来很不错的,好评
30861,",感觉不错",好评
30862,"超赞,很满意哈",好评
30863,"不错很喜欢,",好评
30864,很喜欢 ,好评
30865,全5分!,好评
30866,"很好哦,",好评
30867,很好值得购买值得等待,好评
30868,还好还好,好评
30869,",先给好评。",好评
30870,"看看很不错,",好评
30871,"看着挺好滴,不错,",好评
30872,妈妈大人很喜欢,好评
30873,妈妈很喜欢 ,好评
30874,"妈妈很喜欢,说特别好。喜欢喜欢",好评
30875,整体不错,好评
30876,宝贝用了很不错,好评
30877,挺好的!,好评
30878,总是一个好评,好评
30879,我想一样的东西应该是一样的好,好评
30880,朋友说非常满意,好评
30881,先给个赞,好评
30882,满分,好评
30883,"很好,魅买错,很值",好评
30884,不错 满意,好评
30885,很不错的一款,好评
30886,超级好 ,好评
30887,东西满意,好评
30888,我爱人非常喜欢,好评
30889,非常喜欢 ,好评
30890,很_意的一次购物。全五分好评,好评
30891,hao,好评
30892,okokokokokokok,好评
30893,",说不错,挺好的",好评
30894,"听说还不错,",好评
30895,"宝贝不错,全五分好评!",好评
30896,宝贝很好哦,好评
30897,"和专柜一样,好评!",好评
30898,全五分。,好评
30899,"很满意的一次购物,好评",好评
30900,"我超喜欢,",好评
30901,不过总体还是很好,好评
30902,很喜欢很满意,好评
30903, 满意,好评
30904,评个5星,好评
30905,",总的来说很好",好评
30906,东西很好哟!全5分,好评
30907,购物愉快,好评
30908,"拿回家就用了不错,很满意",好评
30909,"棒棒哒,我很喜欢,",好评
30910,",这次购物我很满意",好评
30911,"还是蛮喜欢,",好评
30912,感情给好评。好评。真心好啊,好评
30913,试用了1次很好,好评
30914,和订购的一样给个好评,好评
30915,很上档次,好评
30916,很不错的牌子,好评
30917,习惯给个好评吧!,好评
30918,"好,很好,非常好!",好评
30919,我的选择是不错的,好评
30920,但是还是很不错,好评
30921,"满意,很喜欢欧",好评
30922,"婆婆很喜欢,赞一个",好评
30923,全五星 ,好评
